experiment,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,ptx_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,dtype,m,n,k,Q,iterations,run_order,repeat,collector_mode,operand_address_mode,independent_d_count,d_reuse_distance,commit_interval,pending_mbarriers,wait_polling_mode,smem_layout,swizzle,alignment_bytes,lda,ldb,smem_base_offset,tmem_columns,d_base_column,d_tile_base_delta,d_alias_class,input_d,interference_mode,interference_ops_per_iter,interference_warps,resident_ctas,elapsed_cycles,elapsed_us,elapsed_cycles_p10,elapsed_cycles_p90,alpha_cycles,beta_cycles_per_mma,logical_smem_bytes_per_mma,effective_smem_bytes_per_cycle,tflops,tflops_p10,tflops_p90,poll_count,max_abs_error,guard_ok,sass_hash,notes
01_collector_protocol,collector_bf16_m128n256k16_pingpong_fill_use_lastuse_r3,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,256,16,5,400,5,0,fill_use_lastuse,pingpong,2,2,5,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,2113569.0,1341.9485714285715,,,,,12288,,31.255325943936533,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,; UTCHMMA=21;UTCHMMA_WS=16;UTCBAR=1;UTCATOMSWS=3;SYNCS_TRYWAIT=8;LDS=21;LDG=9;ptx_tcgen05_mma=21;ptx_tcgen05_mma_ws=16;ptx_tcgen05_commit=1;ptx_tcgen05_alloc=1;ptx_tcgen05_dealloc=1;ptx_tcgen05_ld=5;ptx_tcgen05_st=5;ptx_mbarrier_wait=5;ptx_cp_async_tma=2;ptx_ld_shared=26;ptx_ld_global=7
01_collector_protocol,collector_bf16_m128n256k16_pingpong_fill_use_lastuse_r3,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,256,16,5,400,5,1,fill_use_lastuse,pingpong,2,2,5,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,2113566.0,1341.9466666666667,,,,,12288,,31.25537030781154,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n256k16_pingpong_fill_use_lastuse_r3,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,256,16,5,400,5,2,fill_use_lastuse,pingpong,2,2,5,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,2113569.0,1341.9485714285715,,,,,12288,,31.255325943936533,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n256k16_pingpong_fill_use_lastuse_r3,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,256,16,5,400,5,3,fill_use_lastuse,pingpong,2,2,5,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,2113570.0,1341.9492063492064,,,,,12288,,31.255311156006186,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n256k16_pingpong_fill_use_lastuse_r3,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,256,16,5,400,5,4,fill_use_lastuse,pingpong,2,2,5,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,2113566.0,1341.9466666666667,,,,,12288,,31.25537030781154,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n128k16_same_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,128,16,3,400,6,0,fill_use_lastuse,same,4,4,3,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1392770.0,884.2984126984127,,,,,8192,,14.229259963956718,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,; UTCHMMA=21;UTCHMMA_WS=16;UTCBAR=1;UTCATOMSWS=3;SYNCS_TRYWAIT=8;LDS=21;LDG=9;ptx_tcgen05_mma=21;ptx_tcgen05_mma_ws=16;ptx_tcgen05_commit=1;ptx_tcgen05_alloc=1;ptx_tcgen05_dealloc=1;ptx_tcgen05_ld=5;ptx_tcgen05_st=5;ptx_mbarrier_wait=5;ptx_cp_async_tma=2;ptx_ld_shared=26;ptx_ld_global=7
01_collector_protocol,collector_bf16_m128n128k16_same_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,128,16,3,400,6,1,fill_use_lastuse,same,4,4,3,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1392773.0,884.3003174603175,,,,,8192,,14.22922931446833,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n128k16_same_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,128,16,3,400,6,2,fill_use_lastuse,same,4,4,3,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1392772.0,884.2996825396825,,,,,8192,,14.229239530949789,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n128k16_same_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,128,16,3,400,6,3,fill_use_lastuse,same,4,4,3,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1392778.0,884.3034920634921,,,,,8192,,14.229178232281095,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_bf16_m128n128k16_same_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,bf16,128,128,16,3,400,6,4,fill_use_lastuse,same,4,4,3,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1392770.0,884.2984126984127,,,,,8192,,14.229259963956718,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n64k16_pingpong_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,64,16,3,400,7,0,fill_use_lastuse,pingpong,8,8,3,1,nocount,sw128,sw128,16,16,16,0,512,0,64,none,0,none,0,4,20,1392767.0,884.296507936508,,,,,6144,,7.114645306788573,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,; UTCHMMA=21;UTCHMMA_WS=16;UTCBAR=1;UTCATOMSWS=3;SYNCS_TRYWAIT=8;LDS=21;LDG=9;ptx_tcgen05_mma=21;ptx_tcgen05_mma_ws=16;ptx_tcgen05_commit=1;ptx_tcgen05_alloc=1;ptx_tcgen05_dealloc=1;ptx_tcgen05_ld=5;ptx_tcgen05_st=5;ptx_mbarrier_wait=5;ptx_cp_async_tma=2;ptx_ld_shared=26;ptx_ld_global=7
01_collector_protocol,collector_fp16_m128n64k16_pingpong_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,64,16,3,400,7,1,fill_use_lastuse,pingpong,8,8,3,1,nocount,sw128,sw128,16,16,16,0,512,0,64,none,0,none,0,4,20,1392759.0,884.2914285714286,,,,,6144,,7.114686173271902,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n64k16_pingpong_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,64,16,3,400,7,2,fill_use_lastuse,pingpong,8,8,3,1,nocount,sw128,sw128,16,16,16,0,512,0,64,none,0,none,0,4,20,1392776.0,884.3022222222222,,,,,6144,,7.114599332555989,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n64k16_pingpong_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,64,16,3,400,7,3,fill_use_lastuse,pingpong,8,8,3,1,nocount,sw128,sw128,16,16,16,0,512,0,64,none,0,none,0,4,20,1392770.0,884.2984126984127,,,,,6144,,7.114629981978359,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n64k16_pingpong_fill_use_lastuse_r1,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,64,16,3,400,7,4,fill_use_lastuse,pingpong,8,8,3,1,nocount,sw128,sw128,16,16,16,0,512,0,64,none,0,none,0,4,20,1392771.0,884.2990476190477,,,,,6144,,7.114624873722959,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n128k16_pingpong_fill_lastuse_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,128,16,2,400,8,0,fill_lastuse,pingpong,4,4,2,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1028370.0,652.9333333333334,,,,,8192,,12.84757198284664,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,; UTCHMMA=21;UTCHMMA_WS=16;UTCBAR=1;UTCATOMSWS=3;SYNCS_TRYWAIT=8;LDS=21;LDG=9;ptx_tcgen05_mma=21;ptx_tcgen05_mma_ws=16;ptx_tcgen05_commit=1;ptx_tcgen05_alloc=1;ptx_tcgen05_dealloc=1;ptx_tcgen05_ld=5;ptx_tcgen05_st=5;ptx_mbarrier_wait=5;ptx_cp_async_tma=2;ptx_ld_shared=26;ptx_ld_global=7
01_collector_protocol,collector_fp16_m128n128k16_pingpong_fill_lastuse_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,128,16,2,400,8,1,fill_lastuse,pingpong,4,4,2,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1028368.0,652.9320634920634,,,,,8192,,12.84759696917835,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n128k16_pingpong_fill_lastuse_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,128,16,2,400,8,2,fill_lastuse,pingpong,4,4,2,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1028371.0,652.9339682539683,,,,,8192,,12.847559489717232,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n128k16_pingpong_fill_lastuse_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,128,16,2,400,8,3,fill_lastuse,pingpong,4,4,2,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1028373.0,652.9352380952381,,,,,8192,,12.847534503531307,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n128k16_pingpong_fill_lastuse_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,128,16,2,400,8,4,fill_lastuse,pingpong,4,4,2,1,nocount,sw128,sw128,16,16,16,0,512,0,128,none,0,none,0,4,20,1028370.0,652.9333333333334,,,,,8192,,12.84757198284664,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
01_collector_protocol,collector_fp16_m128n256k16_pingpong_discard_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,256,16,32,400,9,0,discard,pingpong,2,2,32,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,11493558.0,7297.4971428571425,,,,,12288,,36.78459213413287,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,; UTCHMMA=21;UTCHMMA_WS=16;UTCBAR=1;UTCATOMSWS=3;SYNCS_TRYWAIT=8;LDS=21;LDG=9;ptx_tcgen05_mma=21;ptx_tcgen05_mma_ws=16;ptx_tcgen05_commit=1;ptx_tcgen05_alloc=1;ptx_tcgen05_dealloc=1;ptx_tcgen05_ld=5;ptx_tcgen05_st=5;ptx_mbarrier_wait=5;ptx_cp_async_tma=2;ptx_ld_shared=26;ptx_ld_global=7
01_collector_protocol,collector_fp16_m128n256k16_pingpong_discard_r0,1,,NVIDIA Thor,11.0,580.00,13.0,PTX ISA 9.3 / CUDA 13.0,1575.000,,,,fp16,128,256,16,32,400,9,1,discard,pingpong,2,2,32,1,nocount,sw128,sw128,16,16,16,0,512,0,256,none,0,none,0,4,20,11493554.0,7297.494603174603,,,,,12288,,36.78460493594932,,,0,0.0,1,bf14b28d2af4128daa99f23eec8a5e105636d0b04136f8be580fdc39d6f1f97d,
