phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,11,batch,ring,same,discard,1,0,0,20,none,0,297175.0,,,,,154.77864583333334,0.31392,,,,,213.40246144527637,128.2661773700306,7200,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,11,batch,ring,same,discard,1,0,0,20,none,0,297037.0,,,,,154.70677083333334,0.320736,,,,,213.5016057932177,125.54037713259503,7192,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,11,batch,ring,same,discard,1,0,0,20,none,0,296917.0,,,,,154.64427083333334,0.32,,,,,213.58789318226982,125.82911999999999,7179,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,12,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172295.0,,,,,89.73697916666667,0.240672,,,,,184.038644418004,83.65185480654169,4780,0.000000000,1,cd595e3e014acd3ee2ae71fda9497bb0e9e319c5a464cd001437fc0f843e55e8,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,12,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172338.0,,,,,89.759375,0.236768,,,,,183.9927249939073,85.0311663738343,4780,0.000000000,1,cd595e3e014acd3ee2ae71fda9497bb0e9e319c5a464cd001437fc0f843e55e8,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,12,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172433.0,,,,,89.80885416666666,0.23984,,,,,183.89135629490875,83.94204136090727,4780,0.000000000,1,cd595e3e014acd3ee2ae71fda9497bb0e9e319c5a464cd001437fc0f843e55e8,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,13,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172229.0,,,,,89.70260416666666,0.241376,,,,,184.10917000040644,83.4078748508551,4780,0.000000000,1,b4009eadb81d01930c317aab5f897a86fd0df93a95935b7858f0cb8c76bc3917,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,13,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172191.0,,,,,89.6828125,0.241184,,,,,184.14980016377163,83.47427358365397,4780,0.000000000,1,b4009eadb81d01930c317aab5f897a86fd0df93a95935b7858f0cb8c76bc3917,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,13,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172063.0,,,,,89.61614583333333,0.240992,,,,,184.28679169838952,83.54077811711592,4780,0.000000000,1,b4009eadb81d01930c317aab5f897a86fd0df93a95935b7858f0cb8c76bc3917,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,14,batch,ring,same,discard,1,0,0,20,none,0,166621.0,,,,,86.78177083333334,0.244128,,,,,190.3057732218628,82.46763664962643,4670,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,14,batch,ring,same,discard,1,0,0,20,none,0,166563.0,,,,,86.7515625,0.2344,,,,,190.3720408494083,85.8901843003413,4658,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,14,batch,ring,same,discard,1,0,0,20,none,0,166418.0,,,,,86.67604166666666,0.239168,,,,,190.53791200471102,84.17789670858978,4680,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,15,batch,ring,pingpong,discard,1,0,0,20,none,0,166409.0,,,,,86.67135416666666,0.238848,,,,,190.54821698345643,84.29067524115756,4681,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,15,batch,ring,pingpong,discard,1,0,0,20,none,0,166572.0,,,,,86.75625,0.239296,,,,,190.3617549167927,84.13286975127039,4669,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,15,batch,ring,pingpong,discard,1,0,0,20,none,0,166276.0,,,,,86.60208333333334,0.23808,,,,,190.70063172075345,84.56258064516128,4666,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,16,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172375.0,,,,,89.77864583333333,0.241152,,,,,183.95323126903554,83.48535031847133,4780,0.000000000,1,bb7893197260299294a36342ba5ce3faf9921219d43bacacb29895d1311a4f8f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,16,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172192.0,,,,,89.68333333333334,0.239744,,,,,184.14873071919715,83.97565403096635,4780,0.000000000,1,bb7893197260299294a36342ba5ce3faf9921219d43bacacb29895d1311a4f8f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,16,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172227.0,,,,,89.7015625,0.238112,,,,,184.11130798306888,84.55121623437711,4780,0.000000000,1,bb7893197260299294a36342ba5ce3faf9921219d43bacacb29895d1311a4f8f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,17,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172254.0,,,,,89.715625,0.240096,,,,,184.0824494061096,83.85253898440624,4780,0.000000000,1,bd373e5cc195c79fcac8a26936374828deef5be8683ad4dda6d5b079aca06a8d,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,17,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172204.0,,,,,89.68958333333333,0.242112,,,,,184.13589835311606,83.15432196669309,4780,0.000000000,1,bd373e5cc195c79fcac8a26936374828deef5be8683ad4dda6d5b079aca06a8d,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,17,batch,ring,pingpong,fill_use_lastuse,1,0,0,20,none,0,172066.0,,,,,89.61770833333334,0.244256,,,,,184.28357862680596,82.42442028036159,4780,0.000000000,1,bd373e5cc195c79fcac8a26936374828deef5be8683ad4dda6d5b079aca06a8d,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,18,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172391.0,,,,,89.78697916666667,0.240032,,,,,183.9361581521077,83.8748966804426,4780,0.000000000,1,c4f4590b84ace24b735ca1004228c17c286a05b7e0b2fb48aca82c11abc5c041,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,18,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172019.0,,,,,89.59322916666666,0.239968,,,,,184.33392962405316,83.89726630217362,4780,0.000000000,1,c4f4590b84ace24b735ca1004228c17c286a05b7e0b2fb48aca82c11abc5c041,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,18,batch,ring,same,fill_use_lastuse,1,0,0,20,none,0,172350.0,,,,,89.765625,0.238432,,,,,183.9799143603133,84.43773990068446,4780,0.000000000,1,c4f4590b84ace24b735ca1004228c17c286a05b7e0b2fb48aca82c11abc5c041,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,19,batch,ring,pingpong,fill_lastuse,1,0,0,20,none,0,164188.0,,,,,85.51458333333333,0.23696,,,,,193.1257962823105,84.96226873733963,4760,0.000000000,1,a6b7651bfec39152f6beaf4fa95964fb6139d770d5e61e36fb8aea33d52ad363,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,19,batch,ring,pingpong,fill_lastuse,1,0,0,20,none,0,164168.0,,,,,85.50416666666666,0.23552,,,,,193.14932410701232,85.48173913043478,4760,0.000000000,1,a6b7651bfec39152f6beaf4fa95964fb6139d770d5e61e36fb8aea33d52ad363,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_pingpong_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,19,batch,ring,pingpong,fill_lastuse,1,0,0,20,none,0,164172.0,,,,,85.50625,0.236448,,,,,193.14461808347343,85.14624441737719,4760,0.000000000,1,a6b7651bfec39152f6beaf4fa95964fb6139d770d5e61e36fb8aea33d52ad363,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,20,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172372.0,,,,,89.77708333333334,0.23952,,,,,183.95643283131832,84.0541883767535,4780,0.000000000,1,36187c5fb36635e269c5c6f7086438fcb5c9bb19be9a3a96ea8fa35acd204c63,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,20,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172402.0,,,,,89.79270833333334,0.241792,,,,,183.92442222248002,83.26437268395976,4780,0.000000000,1,36187c5fb36635e269c5c6f7086438fcb5c9bb19be9a3a96ea8fa35acd204c63,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,20,batch,ring,same,fill_use_discard,1,0,0,20,none,0,172296.0,,,,,89.7375,0.237632,,,,,184.03757626410362,84.72200377053595,4780,0.000000000,1,36187c5fb36635e269c5c6f7086438fcb5c9bb19be9a3a96ea8fa35acd204c63,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_pingpong_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,21,batch,ring,pingpong,fill_use_discard,1,0,0,20,none,0,285457.0,,,,,148.67552083333334,0.313824,,,,,222.1626251239241,128.30541449984707,7196,0.000000000,1,39ec9c7cfc8e3a70698cf2ec96864953dc6dc3f1074eb7afe07481b7e488cb6f,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_pingpong_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,21,batch,ring,pingpong,fill_use_discard,1,0,0,20,none,0,285349.0,,,,,148.61927083333333,0.315104,,,,,222.24671009886137,127.78421854371891,7192,0.000000000,1,39ec9c7cfc8e3a70698cf2ec96864953dc6dc3f1074eb7afe07481b7e488cb6f,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_pingpong_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,21,batch,ring,pingpong,fill_use_discard,1,0,0,20,none,0,285379.0,,,,,148.63489583333333,0.313824,,,,,222.2233467774433,128.30541449984707,7200,0.000000000,1,39ec9c7cfc8e3a70698cf2ec96864953dc6dc3f1074eb7afe07481b7e488cb6f,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,22,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164104.0,,,,,85.47083333333333,0.23408,,,,,193.22465168429778,86.0076008202324,4760,0.000000000,1,eef89b3eb67865023e727986501a588b216b84725b4722f91885265f7387ebbf,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,22,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164004.0,,,,,85.41875,0.233792,,,,,193.34246872027512,86.11355050643306,4760,0.000000000,1,eef89b3eb67865023e727986501a588b216b84725b4722f91885265f7387ebbf,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,22,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164202.0,,,,,85.521875,0.234368,,,,,193.1093302152227,85.90191152375752,4758,0.000000000,1,eef89b3eb67865023e727986501a588b216b84725b4722f91885265f7387ebbf,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,23,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289618.0,,,,,150.84270833333332,0.31568,,,,,218.9707700488229,127.55105930055751,7200,0.000000000,1,61750ad8ba5a4bc94b1dab9163769dcc810286ae7659c84daee50e16d4f8b054,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,23,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289710.0,,,,,150.890625,0.316768,,,,,218.90123392357876,127.11296090514193,7200,0.000000000,1,61750ad8ba5a4bc94b1dab9163769dcc810286ae7659c84daee50e16d4f8b054,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,23,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289665.0,,,,,150.8671875,0.31296,,,,,218.9352406400497,128.65963190184047,7200,0.000000000,1,61750ad8ba5a4bc94b1dab9163769dcc810286ae7659c84daee50e16d4f8b054,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,24,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164155.0,,,,,85.49739583333333,0.234048,,,,,193.16462026743017,86.01936013125513,4760,0.000000000,1,2da8e05bc0d668c056c07e95a763df52fb37cee0036acaa33acb11d2b3b61d00,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,24,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164094.0,,,,,85.465625,0.232512,,,,,193.23642692603022,86.58761354252684,4760,0.000000000,1,2da8e05bc0d668c056c07e95a763df52fb37cee0036acaa33acb11d2b3b61d00,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,24,batch,ring,same,fill_lastuse,1,0,0,20,none,0,164188.0,,,,,85.51458333333333,0.235616,,,,,193.1257962823105,85.44691022680973,4760,0.000000000,1,2da8e05bc0d668c056c07e95a763df52fb37cee0036acaa33acb11d2b3b61d00,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
