phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,2,324,batch,same,same,discard,0,10000000,0,20,none,0,2245912.0,,,,,70.18475,1.556512,,,,,235.30855349630798,215.57451532657635,10000,0.000000000,1,81e3fe99e7f484c6090d06e90e8ce5e9c40c92d3abd2847fafbe1acb1cec2fb8,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,0,325,batch,same,same,discard,0,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523232,,,,,11.765443390627137,11.014222390285918,500,0.000000000,1,8f4965913b45de073441ba404e6620bf1096ac21ad1a4dc02bbb725e483b5f72,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,1,325,batch,same,same,discard,0,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523232,,,,,11.765443390627137,11.014222390285918,500,0.000000000,1,8f4965913b45de073441ba404e6620bf1096ac21ad1a4dc02bbb725e483b5f72,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,2,325,batch,same,same,discard,0,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523168,,,,,11.765443390627137,11.014685182461816,500,0.000000000,1,8f4965913b45de073441ba404e6620bf1096ac21ad1a4dc02bbb725e483b5f72,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,0,326,batch,same,same,discard,0,32,1,1,none,0,2222838.0,,,,,69.4636875,1.508032,,,,,11.887557797734248,11.125238721724738,764,0.000000000,1,05afe8522c70fc079f1396043ef2cc04ba80c6bbb7ccbd71a585659a1d973694,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,1,326,batch,same,same,discard,0,32,1,1,none,0,2222482.0,,,,,69.4525625,1.508416,,,,,11.889461961896654,11.122406550977978,758,0.000000000,1,05afe8522c70fc079f1396043ef2cc04ba80c6bbb7ccbd71a585659a1d973694,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,2,326,batch,same,same,discard,0,32,1,1,none,0,2222958.0,,,,,69.4674375,1.509216,,,,,11.886916082085222,11.11651082416301,765,0.000000000,1,05afe8522c70fc079f1396043ef2cc04ba80c6bbb7ccbd71a585659a1d973694,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q8_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,8,500,0,327,batch,ring,same,discard,0,10000000,0,20,none,0,447445.0,,,,,111.86125,0.413632,,,,,147.63890087049802,101.40182577750272,10000,0.000000000,1,0c5f09e3acc739e709ab3786a3849b93f72262e8c0ff9a4416da86c1ac3b3d4b,8,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q8_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,8,500,1,327,batch,ring,same,discard,0,10000000,0,20,none,0,447449.0,,,,,111.86225,0.417344,,,,,147.63758104275573,100.49992332464348,10000,0.000000000,1,0c5f09e3acc739e709ab3786a3849b93f72262e8c0ff9a4416da86c1ac3b3d4b,8,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q8_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,8,500,2,327,batch,ring,same,discard,0,10000000,0,20,none,0,447444.0,,,,,111.861,0.41584,,,,,147.63923083112078,100.86340900346288,10000,0.000000000,1,0c5f09e3acc739e709ab3786a3849b93f72262e8c0ff9a4416da86c1ac3b3d4b,8,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,0,328,batch,same,same,discard,0,10000000,0,20,none,0,237651.0,,,,,237.651,0.2808,,,,,69.49296236918843,37.34245014245014,10000,0.000000000,1,fba571c502c2f6fd013900a6329cd1de497fc1f5c530a9f982806ce976b63b43,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,1,328,batch,same,same,discard,0,10000000,0,20,none,0,237653.0,,,,,237.653,0.281024,,,,,69.4923775420466,37.31268503757686,10000,0.000000000,1,fba571c502c2f6fd013900a6329cd1de497fc1f5c530a9f982806ce976b63b43,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,2,328,batch,same,same,discard,0,10000000,0,20,none,0,237653.0,,,,,237.653,0.281344,,,,,69.4923775420466,37.270245677888994,10000,0.000000000,1,fba571c502c2f6fd013900a6329cd1de497fc1f5c530a9f982806ce976b63b43,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,0,329,batch,same,same,discard,1,32,0,20,none,0,237654.0,,,,,237.654,0.280608,,,,,69.49208513216693,37.36800091230471,10000,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,1,329,batch,same,same,discard,1,32,0,20,none,0,237654.0,,,,,237.654,0.281184,,,,,69.49208513216693,37.291453283259365,10000,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,2,329,batch,same,same,discard,1,32,0,20,none,0,237654.0,,,,,237.654,0.282752,,,,,69.49208513216693,37.08465368945224,10000,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,1000,0,330,forced_wait,same,same,discard,0,10000000,0,20,none,0,431198.0,,,,,431.198,0.404672,,,,,38.30043738607322,25.91175075122569,20000,0.000000000,1,3f4f352e618fa48e02b3bb7b3bf05b03c8c1b59a20335b3717d69b875dc70bc8,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,1000,1,330,forced_wait,same,same,discard,0,10000000,0,20,none,0,431193.0,,,,,431.193,0.405856,,,,,38.30088150781669,25.83615863754632,20000,0.000000000,1,3f4f352e618fa48e02b3bb7b3bf05b03c8c1b59a20335b3717d69b875dc70bc8,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,1000,2,330,forced_wait,same,same,discard,0,10000000,0,20,none,0,431197.0,,,,,431.197,0.404768,,,,,38.30052620959794,25.905605186180725,20000,0.000000000,1,3f4f352e618fa48e02b3bb7b3bf05b03c8c1b59a20335b3717d69b875dc70bc8,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,0,331,batch,ring,same,discard,0,10000000,0,20,none,0,215658.0,,,,,431.316,0.264896,,,,,38.28995910191136,19.792220343078036,10000,0.000000000,1,c3928ecc3fae1402ac7d3b0761371ef36a688a8a9b908f1d1a0c2036186c52e5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,1,331,batch,ring,same,discard,0,10000000,0,20,none,0,215653.0,,,,,431.306,0.267072,,,,,38.29084686973981,19.630960939372155,10000,0.000000000,1,c3928ecc3fae1402ac7d3b0761371ef36a688a8a9b908f1d1a0c2036186c52e5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,2,331,batch,ring,same,discard,0,10000000,0,20,none,0,215661.0,,,,,431.322,0.267808,,,,,38.289426460973466,19.57701039550723,10000,0.000000000,1,c3928ecc3fae1402ac7d3b0761371ef36a688a8a9b908f1d1a0c2036186c52e5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_ring_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,0,332,batch,ring,same,discard,0,10000000,1,1,none,0,215644.0,,,,,431.288,0.232224,,,,,1.9146222477787462,1.1288411189196639,500,0.000000000,1,b8f90e3c43d5566ac8a3f11b5f87dc808fb6aceaa42ac85ec64b9632328820bc,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_ring_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,1,332,batch,ring,same,discard,0,10000000,1,1,none,0,215644.0,,,,,431.288,0.232736,,,,,1.9146222477787462,1.1263577615839406,500,0.000000000,1,b8f90e3c43d5566ac8a3f11b5f87dc808fb6aceaa42ac85ec64b9632328820bc,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_ring_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,2,332,batch,ring,same,discard,0,10000000,1,1,none,0,215644.0,,,,,431.288,0.234016,,,,,1.9146222477787462,1.1201969096130178,500,0.000000000,1,b8f90e3c43d5566ac8a3f11b5f87dc808fb6aceaa42ac85ec64b9632328820bc,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,0,333,batch,same,same,discard,1,10000000,1,1,none,0,1215423.0,,,,,75.9639375,0.868288,,,,,10.870336993787348,9.66108940812265,500,0.000000000,1,6002fc9643910582a517b1900fe516f916c0cd15dc35a8345d847d0c5e608959,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,1,333,batch,same,same,discard,1,10000000,1,1,none,0,1215422.0,,,,,75.963875,0.878176,,,,,10.870345937460405,9.55230842109099,500,0.000000000,1,6002fc9643910582a517b1900fe516f916c0cd15dc35a8345d847d0c5e608959,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,2,333,batch,same,same,discard,1,10000000,1,1,none,0,1215411.0,,,,,75.9631875,0.869184,,,,,10.870444318835355,9.651130255504013,500,0.000000000,1,6002fc9643910582a517b1900fe516f916c0cd15dc35a8345d847d0c5e608959,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,0,334,batch,same,same,discard,1,0,1,1,none,0,408407.0,,,,,102.10175,0.356896,,,,,8.087555796056385,5.876087151439076,500,0.000000000,1,33df49499dc7b67f54cfba615c50889dea0b08457b52bfbcca612a279e3c12e2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,1,334,batch,same,same,discard,1,0,1,1,none,0,408263.0,,,,,102.06575,0.358656,,,,,8.09040838871022,5.8472519628836555,500,0.000000000,1,33df49499dc7b67f54cfba615c50889dea0b08457b52bfbcca612a279e3c12e2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,2,334,batch,same,same,discard,1,0,1,1,none,0,406538.0,,,,,101.6345,0.355456,,,,,8.12473717094097,5.899891969751531,500,0.000000000,1,33df49499dc7b67f54cfba615c50889dea0b08457b52bfbcca612a279e3c12e2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,0,335,batch,same,same,discard,1,10000000,0,20,none,0,1215155.0,,,,,151.894375,0.904128,,,,,217.45468849652926,185.56239824449634,10020,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,1,335,batch,same,same,discard,1,10000000,0,20,none,0,1215151.0,,,,,151.893875,0.904736,,,,,217.45540430777737,185.43769674247517,10000,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,2,335,batch,same,same,discard,1,10000000,0,20,none,0,1215148.0,,,,,151.8935,0.904672,,,,,217.45594116930613,185.4508153231226,10000,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,0,336,batch,same,same,discard,0,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.524576,,,,,11.765443390627137,11.004512730096762,500,0.000000000,1,81e3fe99e7f484c6090d06e90e8ce5e9c40c92d3abd2847fafbe1acb1cec2fb8,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,1,336,batch,same,same,discard,0,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523616,,,,,11.765443390627137,11.01144645369962,500,0.000000000,1,81e3fe99e7f484c6090d06e90e8ce5e9c40c92d3abd2847fafbe1acb1cec2fb8,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,2,336,batch,same,same,discard,0,10000000,1,1,none,0,2245910.0,,,,,70.1846875,1.525152,,,,,11.76543815201856,11.000356685759845,500,0.000000000,1,81e3fe99e7f484c6090d06e90e8ce5e9c40c92d3abd2847fafbe1acb1cec2fb8,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,0,337,batch,same,same,discard,0,32,0,20,none,0,432450.0,,,,,216.225,0.40464,,,,,152.75821019771072,103.65519968366944,20035,0.000000000,1,1cad4391f853c58f5ca0754daeabaa6d2d8b82dd44af4221fc354aa184e26731,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,1,337,batch,same,same,discard,0,32,0,20,none,0,432685.0,,,,,216.3425,0.405024,,,,,152.67524411523394,103.55692502172711,20025,0.000000000,1,1cad4391f853c58f5ca0754daeabaa6d2d8b82dd44af4221fc354aa184e26731,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,2,337,batch,same,same,discard,0,32,0,20,none,0,432001.0,,,,,216.0005,0.406176,,,,,152.91697935884406,103.2632159457969,20026,0.000000000,1,1cad4391f853c58f5ca0754daeabaa6d2d8b82dd44af4221fc354aa184e26731,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,0,338,batch,ring,same,discard,0,32,1,1,none,0,296421.0,,,,,296.421,0.285792,,,,,5.571491898347284,3.6690180270966297,654,0.000000000,1,d51f82a4537f267c65ce29362eacae15ce7ace61b8f532cde295ba0f4926012d,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,1,338,batch,ring,same,discard,0,32,1,1,none,0,298154.0,,,,,298.154,0.2864,,,,,5.539107977756461,3.66122905027933,667,0.000000000,1,d51f82a4537f267c65ce29362eacae15ce7ace61b8f532cde295ba0f4926012d,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,2,338,batch,ring,same,discard,0,32,1,1,none,0,294787.0,,,,,294.787,0.28352,,,,,5.602374595894663,3.698419864559819,653,0.000000000,1,d51f82a4537f267c65ce29362eacae15ce7ace61b8f532cde295ba0f4926012d,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
